#                                                                                       --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name                      accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- -----            -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
M02696:28:000000000-ATWK5:1:1101:8438:3511  -            348 3_End_Fungi_Ge_58S_end_eleven_long -             45   8.1e-13   41.4   0.0   1   1   9.6e-13   1.5e-12   40.5   0.0     1    45    84   128    84   128 0.96 -
M02696:28:000000000-ATWK5:1:1101:22994:2043 -            348 3_End_Fungi_Ge_58S_end_eleven_long -             45   8.1e-13   41.4   0.0   1   1   9.6e-13   1.5e-12   40.5   0.0     1    45    84   128    84   128 0.96 -
M02696:28:000000000-ATWK5:1:1101:9689:1243  -            338 3_End_Fungi_Ge_58S_end_eleven_long -             45   8.2e-13   41.4   0.0   1   1   9.2e-13   1.5e-12   40.6   0.0     1    45    84   128    84   128 0.96 -
M02696:28:000000000-ATWK5:1:1101:17080:5114 -            338 3_End_Fungi_Ge_58S_end_eleven_long -             45   8.5e-13   41.3   0.0   1   1   9.2e-13   1.5e-12   40.6   0.0     1    45    84   128    84   128 0.96 -
M02696:28:000000000-ATWK5:1:1101:24221:4483 -            348 3_End_Fungi_Ge_58S_end_eleven_long -             45   9.2e-13   41.2   0.0   1   1   9.6e-13   1.5e-12   40.5   0.0     1    45    84   128    84   128 0.96 -
M02696:28:000000000-ATWK5:1:1101:21979:1862 -            375 3_End_Fungi_Ge_58S_end_eleven_long -             45     1e-12   41.1   0.0   1   1   1.1e-12   1.7e-12   40.4   0.0     1    45    84   128    84   128 0.96 -
M02696:28:000000000-ATWK5:1:1101:22626:4435 -            337 3_End_Fungi_Ge_58S_end_eleven_long -             45   1.6e-12   40.5   0.1   1   1   4.1e-12   6.6e-12   38.5   0.1     2    45    85   128    84   128 0.91 -
M02696:28:000000000-ATWK5:1:1101:14097:1892 -            337 3_End_Fungi_Ge_58S_end_eleven_long -             45   1.6e-12   40.4   0.1   1   1   4.1e-12   6.6e-12   38.5   0.1     2    45    85   128    84   128 0.91 -
M02696:28:000000000-ATWK5:1:1101:10809:1250 -            337 3_End_Fungi_Ge_58S_end_eleven_long -             45   1.6e-12   40.4   0.1   1   1   4.1e-12   6.6e-12   38.5   0.1     2    45    85   128    84   128 0.91 -
M02696:28:000000000-ATWK5:1:1101:9211:2562  -            351 3_End_Fungi_Ge_58S_end_eleven_long -             45   2.2e-12   40.0   0.0   1   1     3e-12   4.9e-12   38.9   0.0     1    44    84   127    84   127 0.98 -
M02696:28:000000000-ATWK5:1:1101:11008:1423 -            351 3_End_Fungi_Ge_58S_end_eleven_long -             45   2.2e-12   40.0   0.0   1   1     3e-12   4.9e-12   38.9   0.0     1    44    84   127    84   127 0.98 -
M02696:28:000000000-ATWK5:1:1101:18723:3554 -            357 3_End_Fungi_Ge_58S_end_eleven_long -             45   2.8e-12   39.7   0.0   1   1   3.4e-12   5.5e-12   38.7   0.0     1    44    84   127    84   127 0.96 -
M02696:28:000000000-ATWK5:1:1101:7502:3788  -            359 3_End_Fungi_Ge_58S_end_eleven_long -             45   2.9e-12   39.6   0.0   1   1   3.2e-12   5.1e-12   38.9   0.0     1    45    84   128    84   128 0.96 -
M02696:28:000000000-ATWK5:1:1101:21958:1445 -            340 3_End_Fungi_Ge_58S_end_eleven_long -             45   3.4e-12   39.4   0.1   1   1   4.1e-12   6.7e-12   38.5   0.1     2    45    85   128    84   128 0.91 -
M02696:28:000000000-ATWK5:1:1101:23056:4493 -            335 3_End_Fungi_Ge_58S_end_eleven_long -             45   6.8e-12   38.5   0.0   1   1   1.3e-11   2.1e-11   36.9   0.0     1    45    84   128    84   128 0.96 -
M02696:28:000000000-ATWK5:1:1101:22204:1219 -            335 3_End_Fungi_Ge_58S_end_eleven_long -             45   6.8e-12   38.5   0.0   1   1   1.3e-11   2.1e-11   36.9   0.0     1    45    84   128    84   128 0.96 -
M02696:28:000000000-ATWK5:1:1101:10847:2612 -            340 3_End_Fungi_Ge_58S_end_eleven_long -             45   1.3e-11   37.5   0.4   1   1     3e-11   4.9e-11   35.7   0.0     1    45    84   128    84   128 0.96 -
M02696:28:000000000-ATWK5:1:1101:23025:1814 -            341 3_End_Fungi_Ge_58S_end_eleven_long -             45   1.9e-11   37.0   0.0   1   1   3.1e-11   4.9e-11   35.7   0.0     1    45    84   128    84   128 0.96 -
M02696:28:000000000-ATWK5:1:1101:18940:3295 -            341 3_End_Fungi_Ge_58S_end_eleven_long -             45   2.4e-11   36.7   0.0   1   1   3.1e-11   4.9e-11   35.7   0.0     1    45    84   128    84   128 0.96 -
M02696:28:000000000-ATWK5:1:1101:12830:3515 -            343 3_End_Fungi_Ge_58S_end_eleven_long -             45   2.9e-11   36.5   0.0   1   1   3.7e-11   5.9e-11   35.5   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:18740:4068 -            366 3_End_Fungi_Ge_58S_end_eleven_long -             45   3.4e-11   36.2   0.0   1   1   4.1e-11   6.6e-11   35.3   0.0     1    43    84   126    84   127 0.97 -
M02696:28:000000000-ATWK5:1:1101:15683:1881 -            366 3_End_Fungi_Ge_58S_end_eleven_long -             45   3.4e-11   36.2   0.0   1   1   4.1e-11   6.6e-11   35.3   0.0     1    43    84   126    84   127 0.97 -
M02696:28:000000000-ATWK5:1:1101:6190:5013  -            353 3_End_Fungi_Ge_58S_end_eleven_long -             45   3.7e-11   36.1   0.0   1   1   4.1e-11   6.5e-11   35.3   0.0     1    45    84   128    84   128 0.96 -
M02696:28:000000000-ATWK5:1:1101:19390:1514 -            335 3_End_Fungi_Ge_58S_end_eleven_long -             45   3.8e-11   36.0   0.0   1   1     5e-11     8e-11   35.0   0.0     2    45    85   128    84   128 0.90 -
M02696:28:000000000-ATWK5:1:1101:24356:3485 -            360 3_End_Fungi_Ge_58S_end_eleven_long -             45   4.3e-11   35.9   0.0   1   1   4.6e-11   7.4e-11   35.1   0.0     1    45    84   128    84   128 0.96 -
M02696:28:000000000-ATWK5:1:1101:19277:2582 -            341 3_End_Fungi_Ge_58S_end_eleven_long -             45   4.8e-11   35.7   0.0   1   1   5.7e-11   9.2e-11   34.8   0.0     1    45    83   127    83   127 0.92 -
M02696:28:000000000-ATWK5:1:1101:20474:4468 -            342 3_End_Fungi_Ge_58S_end_eleven_long -             45     5e-11   35.7   0.0   1   1   5.7e-11   9.3e-11   34.8   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:8742:4872  -            330 3_End_Fungi_Ge_58S_end_eleven_long -             45   2.2e-10   33.6   0.0   1   1   3.8e-10   6.1e-10   32.2   0.0     2    45    85   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:5377:4201  -            341 3_End_Fungi_Ge_58S_end_eleven_long -             45     4e-10   32.8   0.1   1   1   9.6e-10   1.5e-09   30.9   0.0     1    45    84   128    84   128 0.91 -
M02696:28:000000000-ATWK5:1:1101:9449:5060  -            343 3_End_Fungi_Ge_58S_end_eleven_long -             45   4.3e-10   32.7   0.0   1   1   6.7e-10   1.1e-09   31.4   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:11927:4457 -            335 3_End_Fungi_Ge_58S_end_eleven_long -             45   4.9e-10   32.5   0.0   1   1   6.4e-10     1e-09   31.5   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:18763:2146 -            335 3_End_Fungi_Ge_58S_end_eleven_long -             45   4.9e-10   32.5   0.0   1   1   6.4e-10     1e-09   31.5   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:14739:2910 -            335 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.1e-10   32.4   0.0   1   1   6.4e-10     1e-09   31.5   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:20003:4951 -            343 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.2e-10   32.4   0.0   1   1   6.7e-10   1.1e-09   31.4   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:8797:1471  -            335 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.2e-10   32.4   0.0   1   1   6.4e-10     1e-09   31.5   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:18338:3967 -            335 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.2e-10   32.4   0.0   1   1   6.4e-10     1e-09   31.5   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:16787:1549 -            343 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.2e-10   32.4   0.0   1   1   6.7e-10   1.1e-09   31.4   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:12189:1843 -            343 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.2e-10   32.4   0.0   1   1   6.7e-10   1.1e-09   31.4   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:22403:2112 -            343 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.2e-10   32.4   0.0   1   1   6.7e-10   1.1e-09   31.4   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:20290:4623 -            342 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.2e-10   32.4   0.0   1   1   6.6e-10   1.1e-09   31.4   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:12154:1708 -            343 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.2e-10   32.4   0.0   1   1   6.7e-10   1.1e-09   31.4   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:19794:2984 -            343 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.2e-10   32.4   0.0   1   1   6.7e-10   1.1e-09   31.4   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:20645:1124 -            343 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.2e-10   32.4   0.0   1   1   6.7e-10   1.1e-09   31.4   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:13652:3569 -            343 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.3e-10   32.4   0.0   1   1   6.7e-10   1.1e-09   31.4   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:6883:4653  -            343 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.3e-10   32.4   0.0   1   1   6.7e-10   1.1e-09   31.4   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:12125:1794 -            343 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.3e-10   32.4   0.0   1   1   6.7e-10   1.1e-09   31.4   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:18616:4411 -            343 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.3e-10   32.4   0.0   1   1   6.7e-10   1.1e-09   31.4   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:13008:1478 -            343 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.3e-10   32.4   0.0   1   1   6.7e-10   1.1e-09   31.4   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:20616:3550 -            343 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.3e-10   32.4   0.0   1   1   6.7e-10   1.1e-09   31.4   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:23697:4779 -            343 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.3e-10   32.4   0.0   1   1   6.7e-10   1.1e-09   31.4   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:8414:3917  -            343 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.3e-10   32.4   0.0   1   1   6.7e-10   1.1e-09   31.4   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:22785:2001 -            343 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.3e-10   32.4   0.0   1   1   6.7e-10   1.1e-09   31.4   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:22268:5099 -            342 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.4e-10   32.4   0.0   1   1   6.6e-10   1.1e-09   31.4   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:19840:1384 -            343 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.4e-10   32.4   0.0   1   1   6.7e-10   1.1e-09   31.4   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:10554:1487 -            342 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.5e-10   32.3   0.0   1   1   6.6e-10   1.1e-09   31.4   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:23402:4478 -            343 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.6e-10   32.3   0.0   1   1   6.7e-10   1.1e-09   31.4   0.0     1    45    84   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:19331:3209 -            341 3_End_Fungi_Ge_58S_end_eleven_long -             45   6.4e-10   32.1   0.0   1   1   9.6e-10   1.5e-09   30.9   0.0     1    45    84   128    84   128 0.91 -
M02696:28:000000000-ATWK5:1:1101:10571:2461 -            334 3_End_Fungi_Ge_58S_end_eleven_long -             45   2.5e-09   30.2   0.0   1   1   4.2e-09   6.8e-09   28.9   0.0     2    44    85   127    84   127 0.91 -
M02696:28:000000000-ATWK5:1:1101:11561:3940 -            333 3_End_Fungi_Ge_58S_end_eleven_long -             45   2.5e-09   30.2   0.0   1   1   4.2e-09   6.8e-09   28.9   0.0     2    44    84   126    83   126 0.91 -
M02696:28:000000000-ATWK5:1:1101:12404:2103 -            334 3_End_Fungi_Ge_58S_end_eleven_long -             45   2.5e-09   30.2   0.0   1   1   4.2e-09   6.8e-09   28.9   0.0     2    44    85   127    84   127 0.91 -
M02696:28:000000000-ATWK5:1:1101:15624:2498 -            334 3_End_Fungi_Ge_58S_end_eleven_long -             45   2.5e-09   30.2   0.0   1   1   4.2e-09   6.8e-09   28.9   0.0     2    44    85   127    84   127 0.91 -
M02696:28:000000000-ATWK5:1:1101:16706:2011 -            334 3_End_Fungi_Ge_58S_end_eleven_long -             45   2.5e-09   30.2   0.0   1   1   4.2e-09   6.8e-09   28.9   0.0     2    44    85   127    84   127 0.91 -
M02696:28:000000000-ATWK5:1:1101:25578:4850 -            334 3_End_Fungi_Ge_58S_end_eleven_long -             45   2.5e-09   30.2   0.0   1   1   4.2e-09   6.8e-09   28.9   0.0     2    44    85   127    84   127 0.91 -
M02696:28:000000000-ATWK5:1:1101:18027:4406 -            334 3_End_Fungi_Ge_58S_end_eleven_long -             45   2.6e-09   30.2   0.0   1   1   4.2e-09   6.8e-09   28.9   0.0     2    44    85   127    84   127 0.91 -
M02696:28:000000000-ATWK5:1:1101:14133:5217 -            334 3_End_Fungi_Ge_58S_end_eleven_long -             45   2.6e-09   30.2   0.0   1   1   4.2e-09   6.8e-09   28.9   0.0     2    44    85   127    84   127 0.91 -
M02696:28:000000000-ATWK5:1:1101:20560:2649 -            334 3_End_Fungi_Ge_58S_end_eleven_long -             45   2.6e-09   30.2   0.0   1   1   4.2e-09   6.8e-09   28.9   0.0     2    44    85   127    84   127 0.91 -
M02696:28:000000000-ATWK5:1:1101:24972:2862 -            346 3_End_Fungi_Ge_58S_end_eleven_long -             45   3.6e-09   29.7   0.0   1   1   5.5e-09   8.9e-09   28.5   0.0     2    45    85   128    84   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:9755:1131  -            346 3_End_Fungi_Ge_58S_end_eleven_long -             45   3.7e-09   29.7   0.0   1   1   5.5e-09   8.9e-09   28.5   0.0     2    45    85   128    84   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:16217:1134 -            347 3_End_Fungi_Ge_58S_end_eleven_long -             45   3.7e-09   29.7   0.0   1   1   5.6e-09     9e-09   28.5   0.0     2    45    85   128    84   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:11272:1222 -            342 3_End_Fungi_Ge_58S_end_eleven_long -             45   9.1e-09   28.5   0.0   1   1   1.4e-08   2.3e-08   27.1   0.0     2    45    85   128    84   128 0.87 -
M02696:28:000000000-ATWK5:1:1101:8772:1513  -            335 3_End_Fungi_Ge_58S_end_eleven_long -             45   3.2e-08   26.7   0.0   1   1   3.6e-08   5.8e-08   25.9   0.0     4    45    87   128    84   128 0.92 -
M02696:28:000000000-ATWK5:1:1101:14772:2804 -            356 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.3e-08   26.0   0.0   1   1   5.9e-08   9.5e-08   25.2   0.0     1    42    84   125    84   126 0.97 -
M02696:28:000000000-ATWK5:1:1101:13793:4071 -            357 3_End_Fungi_Ge_58S_end_eleven_long -             45   5.3e-08   26.0   0.0   1   1   5.9e-08   9.6e-08   25.2   0.0     1    42    84   125    84   126 0.97 -
M02696:28:000000000-ATWK5:1:1101:19365:1209 -            418 3_End_Fungi_Ge_58S_end_eleven_long -             45   7.3e-05   16.0   0.0   1   1   0.00011   0.00018   14.7   0.0    10    43    93   126    84   127 0.90 -
M02696:28:000000000-ATWK5:1:1101:25205:3208 -            407 3_End_Fungi_Ge_58S_end_eleven_long -             45   7.5e-05   15.9   0.0   1   1   9.5e-05   0.00015   14.9   0.0    10    43    93   126    84   127 0.89 -
M02696:28:000000000-ATWK5:1:1101:7502:3788  -            359 3_End_Fungi_Ge_58S_end_fifteen_long -             45   7.2e-11   35.2   0.0   1   1   6.9e-11   1.2e-10   34.6   0.0    12    45    95   128    85   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:6190:5013  -            353 3_End_Fungi_Ge_58S_end_fifteen_long -             45   1.9e-10   33.9   0.1   1   1   1.9e-10   3.2e-10   33.2   0.1     1    45    85   128    85   128 0.97 -
M02696:28:000000000-ATWK5:1:1101:11615:2766 -            341 3_End_Fungi_Ge_58S_end_fifteen_long -             45   2.2e-10   33.7   0.0   1   1   2.3e-10   3.8e-10   32.9   0.0     1    45    85   128    85   128 0.94 -
M02696:28:000000000-ATWK5:1:1101:12975:3510 -            339 3_End_Fungi_Ge_58S_end_fifteen_long -             45   4.3e-10   32.7   0.1   1   1     1e-09   1.7e-09   30.8   0.0    12    45    95   128    85   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:14399:1476 -            340 3_End_Fungi_Ge_58S_end_fifteen_long -             45   4.4e-10   32.7   0.1   1   1     1e-09   1.7e-09   30.8   0.0    12    45    95   128    85   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:24356:3485 -            360 3_End_Fungi_Ge_58S_end_fifteen_long -             45   7.3e-10   32.0   0.0   1   1   7.1e-10   1.2e-09   31.3   0.0    12    45    95   128    85   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:19239:1862 -            344 3_End_Fungi_Ge_58S_end_fifteen_long -             45     9e-10   31.7   0.0   1   1     1e-09   1.8e-09   30.8   0.0    12    45    95   128    85   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:18500:3565 -            343 3_End_Fungi_Ge_58S_end_fifteen_long -             45   9.5e-10   31.6   0.0   1   1   2.1e-09   3.5e-09   29.8   0.0    12    45    95   128    92   128 0.97 -
M02696:28:000000000-ATWK5:1:1101:22994:2043 -            348 3_End_Fungi_Ge_58S_end_fifteen_long -             45     1e-09   31.5   0.0   1   1   1.1e-09   1.8e-09   30.8   0.0    12    45    95   128    85   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:8438:3511  -            348 3_End_Fungi_Ge_58S_end_fifteen_long -             45     1e-09   31.5   0.0   1   1   1.1e-09   1.8e-09   30.8   0.0    12    45    95   128    85   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:9422:4042  -            337 3_End_Fungi_Ge_58S_end_fifteen_long -             45     1e-09   31.5   0.0   1   1     1e-09   1.7e-09   30.8   0.0    12    45    95   128    85   128 0.89 -
M02696:28:000000000-ATWK5:1:1101:22251:4528 -            337 3_End_Fungi_Ge_58S_end_fifteen_long -             45   1.1e-09   31.5   0.0   1   1     1e-09   1.7e-09   30.8   0.0    12    45    95   128    85   128 0.89 -
